stock_code,判断准确率,回测起始日期,回测截止日期,总收益率,年化收益率,最大回撤率,最大回撤开始日期,最大回撤结束日期,年化超额收益率,信息比率,总天数,交易天数,交易频率,胜率,盈亏比,夏普比率,年化主动投资收益率
300782,0.52,2019-09-10,2019-12-31,0.1381,0.5444,0.0173,2019-11-29,2019-12-25,-0.3184,-0.54,75,3,0.04,0.6667,4.42,2.55,-0.3843
600000,0.5089,2012-04-09,2019-12-31,1.2706,0.1181,0.1888,2013-02-22,2014-07-11,-0.0251,-0.06,1851,54,0.03,0.4444,2.62,0.37,-0.0968
600009,0.4995,2012-04-09,2019-12-31,1.8531,0.1505,0.2538,2015-07-21,2015-08-24,-0.1496,-0.33,1884,60,0.03,0.4167,3.03,0.44,-0.2107
600010,0.5079,2012-04-09,2019-12-31,-0.4782,-0.0855,0.6401,2015-04-09,2019-01-29,-0.0135,-0.03,1833,61,0.03,0.2951,2.01,-0.31,-0.1636
600011,0.4811,2012-04-10,2019-12-31,-0.0118,-0.0016,0.4117,2012-08-02,2014-02-25,-0.0513,-0.13,1883,61,0.03,0.3443,2.13,-0.06,-0.1513
600015,0.4862,2012-04-09,2019-12-31,0.1519,0.0191,0.3532,2015-05-07,2016-06-17,-0.0591,-0.17,1884,60,0.03,0.3833,2.0,0.02,-0.1258
600016,0.512,2012-04-11,2019-12-31,0.5218,0.0579,0.3846,2015-05-13,2016-03-30,-0.0338,-0.08,1881,61,0.03,0.4262,2.09,0.14,-0.101
600018,0.488,2012-04-09,2019-12-31,0.6558,0.0717,0.6027,2015-05-11,2019-11-13,-0.0613,-0.09,1836,56,0.03,0.3036,3.85,0.09,-0.1805
600019,0.4969,2012-04-10,2019-12-31,0.0737,0.0101,0.5264,2015-05-13,2016-03-29,-0.0582,-0.14,1791,57,0.03,0.3684,2.06,-0.01,-0.1578
600025,0.5525,2018-03-19,2019-12-31,0.2737,0.1493,0.1112,2019-08-12,2019-12-25,0.0996,0.27,438,12,0.03,0.4167,3.34,0.61,0.0016
600028,0.4729,2012-04-09,2019-12-31,-0.1329,-0.0189,0.395,2015-06-03,2019-04-26,-0.0643,-0.21,1884,56,0.03,0.4107,1.38,-0.19,-0.1233
600029,0.5069,2012-04-09,2019-12-31,0.3988,0.0461,0.545,2015-05-08,2019-11-15,-0.0327,-0.06,1876,54,0.03,0.3704,2.48,0.07,-0.1806
600030,0.4944,2012-04-09,2019-12-31,1.283,0.1175,0.2971,2015-06-01,2018-12-12,-0.0112,-0.02,1873,63,0.03,0.4444,2.28,0.22,-0.1553
600031,0.483,2012-04-10,2019-12-31,0.2359,0.0288,0.3783,2015-05-05,2015-11-30,-0.0191,-0.04,1880,60,0.03,0.3667,2.22,0.06,-0.1534
600036,0.4853,2012-04-09,2019-12-31,0.696,0.0737,0.2667,2015-05-11,2018-12-13,-0.1507,-0.4,1873,66,0.04,0.4091,2.27,0.24,-0.1927
600039,0.4928,2012-04-09,2019-12-31,-0.4084,-0.0684,0.5889,2015-05-07,2016-06-16,-0.1175,-0.25,1867,64,0.03,0.4219,1.21,-0.28,-0.2359
600048,0.4811,2012-04-09,2019-12-31,1.1321,0.107,0.3334,2013-01-28,2014-02-19,-0.0641,-0.12,1877,60,0.03,0.45,2.02,0.29,-0.2012
600050,0.4913,2012-04-09,2019-12-31,-0.0712,-0.0104,0.4637,2015-05-18,2016-06-15,-0.0719,-0.15,1789,58,0.03,0.3966,1.72,-0.07,-0.1928
600061,0.51,2012-04-09,2019-12-31,2.5158,0.1979,0.4924,2015-04-22,2015-08-25,0.0523,0.04,1755,55,0.03,0.3455,4.85,0.15,-0.1694
600085,0.4947,2012-04-09,2019-12-31,0.6294,0.0675,0.2376,2017-07-11,2019-01-31,-0.0438,-0.11,1884,61,0.03,0.459,1.82,0.27,-0.1479
600089,0.4745,2012-04-09,2019-12-31,-0.3775,-0.062,0.6417,2015-06-04,2019-12-09,-0.0771,-0.18,1865,62,0.03,0.3548,1.62,-0.27,-0.1756
600104,0.4909,2012-04-09,2019-12-31,-0.036,-0.0049,0.4358,2014-12-30,2016-06-29,-0.135,-0.35,1864,59,0.03,0.3898,1.7,-0.09,-0.2078
600111,0.4899,2012-04-09,2019-12-31,-0.4509,-0.0771,0.5847,2015-06-19,2019-01-25,0.0188,0.04,1884,61,0.03,0.3279,1.79,-0.29,-0.1503
600115,0.492,2012-04-09,2019-12-31,-0.1483,-0.0214,0.709,2015-05-12,2018-12-12,-0.0855,-0.16,1866,55,0.03,0.2727,2.91,-0.11,-0.2292
600132,0.4898,2012-04-16,2019-12-31,1.2222,0.114,0.2806,2015-06-23,2016-03-02,0.0168,0.03,1864,54,0.03,0.5,1.85,0.35,-0.1332
600150,0.4886,2012-04-09,2019-12-31,0.2101,0.0277,0.5694,2015-05-12,2018-10-15,0.0466,0.07,1758,59,0.03,0.4407,1.74,0.03,-0.1678
600176,0.4792,2012-04-09,2019-12-31,-0.2673,-0.041,0.6088,2015-06-24,2019-10-29,-0.2311,-0.37,1872,68,0.04,0.3088,2.51,-0.11,-0.3223
600183,0.5032,2012-04-09,2019-12-31,3.5476,0.2254,0.186,2017-03-30,2017-05-24,-0.0584,-0.11,1878,59,0.03,0.4915,2.39,0.62,-0.2055
600188,0.4835,2012-04-10,2019-12-31,-0.7849,-0.1861,0.8448,2012-04-10,2017-05-09,-0.1226,-0.23,1880,62,0.03,0.3065,1.3,-0.69,-0.2916
600196,0.5003,2012-04-11,2019-12-31,2.1281,0.1666,0.3412,2018-04-03,2018-12-11,-0.0029,-0.01,1865,62,0.03,0.4355,2.77,0.46,-0.1435
600219,0.5127,2012-04-10,2019-12-31,-0.102,-0.0151,0.5047,2015-05-06,2016-05-12,-0.0114,-0.03,1777,47,0.03,0.3191,2.31,-0.11,-0.1156
600233,0.4857,2012-04-09,2019-12-31,0.1286,0.0172,0.7032,2016-12-09,2019-12-11,-0.1356,-0.19,1787,58,0.03,0.3103,3.01,0.01,-0.2952
600276,0.4939,2012-04-09,2019-12-31,4.782,0.2647,0.2796,2018-06-21,2018-12-11,-0.1486,-0.32,1883,60,0.03,0.5333,2.42,0.76,-0.1984
600309,0.484,2012-04-11,2019-12-31,1.7645,0.1577,0.3689,2015-05-05,2016-05-09,-0.1462,-0.28,1750,58,0.03,0.4138,2.73,0.42,-0.2357
600332,0.4784,2012-06-29,2019-12-31,-0.3097,-0.0523,0.5462,2013-05-23,2016-04-21,-0.1278,-0.25,1739,59,0.03,0.3559,1.73,-0.22,-0.2645
600346,0.493,2012-04-10,2019-12-31,2.1403,0.2,0.3108,2012-04-10,2013-07-25,-0.1513,-0.24,1582,53,0.03,0.4528,2.5,0.4,-0.2707
600362,0.4877,2012-04-09,2019-12-31,-0.0708,-0.0098,0.4289,2015-06-23,2016-01-05,0.0194,0.04,1876,62,0.03,0.3226,2.33,-0.08,-0.1211
600383,0.4947,2012-04-09,2019-12-31,0.0554,0.0072,0.4422,2015-06-03,2018-12-25,-0.1584,-0.31,1882,61,0.03,0.3607,2.1,-0.02,-0.2605
600406,0.4914,2012-04-10,2019-12-31,-0.3898,-0.069,0.5266,2015-05-06,2019-08-07,-0.138,-0.28,1742,56,0.03,0.375,1.47,-0.29,-0.2649
600426,0.4816,2012-04-10,2019-12-31,0.5992,0.0651,0.4009,2015-07-02,2016-01-05,-0.1494,-0.3,1877,61,0.03,0.459,1.67,0.17,-0.2566
600436,0.5139,2012-04-10,2019-12-31,7.0594,0.3247,0.2817,2013-03-14,2014-06-05,0.0261,0.05,1870,60,0.03,0.5,3.45,0.73,-0.1231
600438,0.4758,2012-04-09,2019-12-31,0.3167,0.0407,0.6517,2015-06-17,2017-05-10,-0.2414,-0.33,1738,55,0.03,0.3455,2.71,0.05,-0.3459
600460,0.4983,2012-04-10,2019-12-31,2.8086,0.2054,0.329,2015-06-23,2015-08-24,0.0062,0.01,1804,52,0.03,0.4231,2.91,0.38,-0.23
600519,0.5069,2012-04-09,2019-12-31,3.6253,0.2276,0.2512,2012-06-29,2013-11-28,-0.0938,-0.21,1882,59,0.03,0.4237,3.48,0.64,-0.1581
600547,0.5065,2012-04-25,2019-12-31,0.2044,0.028,0.5524,2015-05-22,2018-08-03,-0.0177,-0.04,1700,52,0.03,0.5,1.28,0.05,-0.1734
600570,0.4967,2012-04-09,2019-12-31,3.8775,0.2444,0.4473,2015-04-24,2015-08-24,-0.0899,-0.12,1826,56,0.03,0.4821,2.33,0.39,-0.2958
600584,0.5009,2012-04-10,2019-12-31,3.0243,0.2346,0.3802,2015-06-19,2017-07-17,0.0012,0.0,1665,50,0.03,0.4,3.43,0.52,-0.2339
600585,0.4867,2012-04-09,2019-12-31,0.0186,0.0025,0.4768,2015-05-06,2016-01-05,-0.2045,-0.5,1876,64,0.03,0.3906,1.74,-0.05,-0.2613
600588,0.4995,2012-04-13,2019-12-31,2.587,0.1885,0.4924,2012-04-13,2013-02-26,-0.0373,-0.05,1864,61,0.03,0.3934,2.91,0.37,-0.2709
600600,0.4785,2012-04-09,2019-12-31,0.1069,0.0137,0.362,2013-08-21,2016-08-26,-0.0557,-0.16,1883,59,0.03,0.4576,1.39,-0.0,-0.1431
600606,0.5,2012-04-09,2019-12-31,0.7575,0.0878,0.6299,2015-06-17,2018-12-24,0.0083,0.01,1688,56,0.03,0.3214,3.5,0.13,-0.1963
600660,0.4748,2012-04-10,2019-12-31,0.7296,0.0761,0.3002,2015-05-19,2015-09-25,-0.1402,-0.41,1883,64,0.03,0.4844,1.67,0.31,-0.1867
600674,0.4936,2012-04-13,2019-12-31,0.6646,0.0708,0.3868,2015-05-11,2016-06-16,-0.1164,-0.34,1878,59,0.03,0.4915,1.71,0.28,-0.1707
600690,0.4905,2012-04-09,2019-12-31,0.5264,0.0612,0.431,2014-01-07,2016-03-30,-0.1706,-0.4,1794,55,0.03,0.4,2.12,0.18,-0.24
600741,0.5032,2012-04-09,2019-12-31,1.3705,0.1243,0.2391,2018-06-06,2018-10-15,-0.0696,-0.16,1856,55,0.03,0.4364,2.58,0.46,-0.1711
600745,0.5053,2012-04-10,2019-12-31,10.0456,0.5385,0.4312,2012-04-10,2012-11-22,0.0694,0.07,1405,45,0.03,0.5333,3.41,0.6,-0.2463
600760,0.4919,2012-04-09,2019-12-31,0.5362,0.0625,0.5091,2014-10-17,2016-08-02,-0.153,-0.13,1785,53,0.03,0.3585,3.28,0.04,-0.3363
600763,0.4794,2012-04-10,2019-12-31,1.2939,0.1288,0.3616,2015-12-29,2017-07-18,-0.2798,-0.48,1727,57,0.03,0.4386,2.24,0.26,-0.3242
600795,0.495,2012-04-10,2019-12-31,0.566,0.0641,0.4152,2015-06-24,2019-09-24,0.0367,0.08,1818,61,0.03,0.3115,3.9,0.12,-0.0456
600803,0.4785,2012-05-14,2019-12-31,-0.4444,-0.0795,0.6311,2015-06-23,2019-01-30,-0.0908,-0.17,1787,60,0.03,0.3333,1.73,-0.32,-0.2612
600809,0.4805,2012-04-10,2019-12-31,-0.0963,-0.0135,0.6718,2012-05-30,2016-03-16,-0.1674,-0.31,1871,58,0.03,0.3793,1.86,-0.08,-0.2861
600837,0.4942,2012-04-09,2019-12-31,0.9286,0.0919,0.3395,2015-05-12,2018-12-20,0.0085,0.01,1882,64,0.03,0.3438,3.36,0.15,-0.1337
600845,0.4978,2012-04-10,2019-12-31,1.2667,0.1201,0.6661,2015-06-18,2017-11-24,-0.1374,-0.21,1818,56,0.03,0.375,2.77,0.24,-0.2905
600884,0.5021,2012-04-09,2019-12-31,0.845,0.0864,0.4879,2017-09-27,2019-09-30,-0.028,-0.04,1862,61,0.03,0.377,2.55,0.16,-0.2199
600886,0.4838,2012-04-10,2019-12-31,0.7403,0.0797,0.4821,2015-05-12,2019-04-24,-0.1441,-0.37,1821,60,0.03,0.3833,2.67,0.25,-0.1916
600887,0.4881,2012-04-10,2019-12-31,-0.1698,-0.0249,0.5416,2015-05-12,2016-03-01,-0.2621,-0.55,1856,62,0.03,0.3387,2.1,-0.12,-0.3048
600893,0.4971,2012-04-11,2019-12-31,1.4454,0.1373,0.3173,2015-08-10,2019-01-31,0.0782,0.13,1752,52,0.03,0.4231,2.87,0.27,-0.1178
600900,0.5017,2012-04-09,2019-12-31,1.655,0.1486,0.1382,2013-02-25,2014-02-19,-0.0659,-0.23,1776,55,0.03,0.4,4.41,0.61,-0.089
600919,0.5175,2016-11-03,2019-12-31,-0.1742,-0.0605,0.255,2017-03-13,2018-11-27,0.0175,0.08,773,24,0.03,0.2083,2.35,-0.58,-0.0187
600926,0.5,2017-01-20,2019-12-31,0.0093,0.0033,0.2379,2017-03-16,2018-11-27,0.0117,0.04,718,23,0.03,0.3478,2.06,-0.07,-0.0436
600958,0.5159,2015-06-17,2019-12-31,-0.0971,-0.0231,0.3506,2015-11-30,2019-01-28,0.2119,0.46,1103,28,0.03,0.3929,1.55,-0.16,0.0795
600989,0.5567,2019-08-09,2019-12-31,-0.0401,-0.1009,0.0401,2019-08-09,2019-12-27,0.0026,0.01,97,2,0.02,0.0,,-1.99,-0.041
600999,0.5059,2012-04-09,2019-12-31,1.723,0.144,0.2944,2017-11-17,2018-10-15,0.0609,0.09,1876,56,0.03,0.375,3.41,0.22,-0.1032
601006,0.4995,2012-04-09,2019-12-31,0.252,0.0306,0.5325,2015-05-11,2016-07-26,-0.044,-0.13,1882,57,0.03,0.4035,1.99,0.07,-0.1063
601009,0.4872,2012-04-09,2019-12-31,0.6851,0.0726,0.342,2015-05-12,2018-11-06,-0.1106,-0.27,1876,65,0.03,0.4154,2.31,0.21,-0.1762
601012,0.5073,2012-07-11,2019-12-31,6.1396,0.3204,0.4321,2017-11-30,2018-10-18,-0.1474,-0.19,1782,55,0.03,0.4545,3.08,0.5,-0.3153
601021,0.4907,2015-04-23,2019-12-31,-0.1755,-0.0424,0.4407,2015-06-05,2018-12-11,-0.0096,-0.02,1123,32,0.03,0.3125,2.05,-0.23,-0.1431
601066,0.5063,2018-09-12,2019-12-31,1.2004,0.8756,0.3851,2019-03-26,2019-07-03,-1.0968,-0.8,316,10,0.03,0.4,5.38,0.69,-0.585
601088,0.4885,2012-04-09,2019-12-31,-0.0878,-0.0126,0.4612,2015-06-24,2016-01-05,-0.0282,-0.08,1820,67,0.04,0.4478,1.29,-0.12,-0.1145
601100,0.4965,2012-04-09,2019-12-31,0.7267,0.0775,0.5146,2013-05-29,2016-07-29,-0.1956,-0.34,1845,59,0.03,0.3559,2.72,0.16,-0.2889
601111,0.4908,2012-04-10,2019-12-31,0.7231,0.0771,0.5608,2017-12-13,2018-12-19,-0.0041,-0.01,1846,56,0.03,0.3571,2.98,0.12,-0.1514
601117,0.4931,2012-04-10,2019-12-31,0.1833,0.0228,0.5295,2015-05-11,2016-06-17,0.0041,0.01,1880,51,0.03,0.4706,1.4,0.03,-0.1275
601138,0.4799,2018-09-03,2019-12-31,-0.1425,-0.113,0.2582,2018-09-03,2019-10-09,-0.308,-0.66,323,11,0.03,0.3636,1.15,-0.68,-0.3834
601155,0.5206,2016-03-18,2019-12-31,1.2721,0.2509,0.4984,2018-02-09,2018-10-10,-0.1976,-0.28,924,25,0.03,0.44,2.78,0.43,-0.2932
601166,0.4883,2012-04-17,2019-12-31,0.2093,0.0259,0.3863,2013-02-22,2014-02-25,-0.1354,-0.35,1874,58,0.03,0.4138,1.85,0.05,-0.1895
601169,0.4965,2012-04-16,2019-12-31,0.4427,0.0515,0.2146,2013-02-21,2013-12-16,-0.0381,-0.12,1839,54,0.03,0.3889,2.42,0.19,-0.1043
601186,0.4941,2012-04-10,2019-12-31,1.2085,0.1123,0.5298,2015-06-02,2019-11-13,-0.0389,-0.05,1876,60,0.03,0.3667,3.48,0.15,-0.1839
601211,0.5062,2015-09-22,2019-12-31,0.1103,0.0256,0.1725,2015-11-30,2018-10-11,0.0209,0.06,1043,28,0.03,0.3929,1.97,0.08,-0.0715
601216,0.4838,2012-04-09,2019-12-31,0.955,0.1007,0.4171,2015-06-23,2019-01-29,-0.0262,-0.03,1761,61,0.03,0.3279,3.61,0.13,-0.2435
601225,0.4921,2014-04-30,2019-12-31,0.3069,0.0499,0.5393,2015-05-19,2016-05-11,-0.1366,-0.23,1386,41,0.03,0.3659,2.43,0.09,-0.2788
601229,0.5028,2017-02-16,2019-12-31,0.0339,0.012,0.1462,2018-05-31,2018-12-25,0.0065,0.03,704,22,0.03,0.5,1.17,-0.02,-0.0365
601236,0.4677,2019-09-30,2019-12-31,0.1069,0.5111,0,2019-09-30,2019-09-30,-0.0925,-0.19,62,1,0.02,1.0,,2.29,-0.2122
601238,0.486,2012-07-03,2019-12-31,0.1132,0.015,0.444,2015-07-02,2019-04-30,-0.1354,-0.3,1817,56,0.03,0.4107,1.77,0.0,-0.2349
601288,0.4843,2012-04-10,2019-12-31,0.4458,0.0506,0.26,2015-05-07,2015-11-30,-0.0567,-0.2,1883,59,0.03,0.4746,1.76,0.2,-0.0979
601318,0.4936,2012-04-10,2019-12-31,1.8119,0.1485,0.251,2017-12-05,2018-12-11,-0.0973,-0.21,1882,58,0.03,0.431,2.76,0.39,-0.1678
601319,0.5209,2019-02-19,2019-12-31,0.5074,0.6177,0.0337,2019-03-27,2019-07-10,0.3752,0.54,215,6,0.03,0.5,10.71,1.18,0.0262
601328,0.5122,2012-04-10,2019-12-31,0.5708,0.0623,0.1712,2015-06-26,2016-04-21,-0.016,-0.05,1882,58,0.03,0.3966,2.53,0.27,-0.0821
601336,0.4812,2012-04-10,2019-12-31,0.1448,0.0185,0.4194,2012-05-15,2014-04-24,-0.0601,-0.1,1858,61,0.03,0.3443,2.5,0.01,-0.1991
601360,0.5031,2012-04-20,2019-12-31,3.3888,0.2375,0.4295,2018-01-16,2019-07-10,0.0027,0.0,1749,54,0.03,0.3148,6.27,0.16,-0.2206
601377,0.4839,2012-04-09,2019-12-31,0.4284,0.0493,0.6204,2015-05-06,2019-01-30,-0.0226,-0.03,1868,64,0.03,0.3438,2.86,0.07,-0.1756
601390,0.4805,2012-04-09,2019-12-31,0.4231,0.0507,0.7405,2015-05-14,2019-12-04,-0.098,-0.11,1798,59,0.03,0.2881,4.4,0.05,-0.2088
601398,0.4997,2012-04-10,2019-12-31,0.3512,0.0411,0.2479,2018-02-12,2018-12-21,-0.0611,-0.21,1883,58,0.03,0.3793,2.41,0.15,-0.1012
601600,0.5062,2012-04-09,2019-12-31,0.2581,0.0332,0.5966,2015-06-03,2016-08-30,0.12,0.22,1774,49,0.03,0.3469,2.61,0.05,-0.0451
601601,0.5005,2012-04-09,2019-12-31,0.2466,0.0299,0.4456,2017-11-30,2019-11-19,-0.0891,-0.2,1884,60,0.03,0.45,1.6,0.06,-0.1846
601615,0.4615,2019-04-25,2019-12-31,-0.0222,-0.0329,0.1105,2019-04-25,2019-07-11,0.1496,0.28,169,5,0.03,0.2,4.01,-0.17,-0.0482
601618,0.5166,2012-04-09,2019-12-31,1.5377,0.1384,0.4141,2015-05-18,2016-06-16,0.1094,0.19,1810,51,0.03,0.3725,3.57,0.31,-0.0463
601628,0.4886,2012-04-09,2019-12-31,0.683,0.0722,0.4893,2015-02-05,2018-11-26,-0.0489,-0.08,1883,63,0.03,0.4127,2.51,0.12,-0.1546
601633,0.4941,2012-04-10,2019-12-31,1.4062,0.1263,0.3763,2017-07-17,2019-09-20,0.0047,0.01,1860,52,0.03,0.3462,3.57,0.34,-0.1501
601668,0.5032,2012-04-09,2019-12-31,0.6151,0.0662,0.4698,2015-05-18,2016-01-04,-0.1043,-0.21,1884,59,0.03,0.339,3.03,0.15,-0.1927
601669,0.4997,2012-04-09,2019-12-31,0.3823,0.0472,0.6462,2015-05-22,2019-07-10,0.015,0.02,1769,57,0.03,0.3333,3.12,0.06,-0.1241
601688,0.4933,2012-04-09,2019-12-31,2.0367,0.1608,0.2792,2012-05-15,2014-05-20,0.028,0.04,1877,63,0.03,0.3968,3.32,0.27,-0.1471
601689,0.4868,2015-06-15,2019-12-31,-0.0206,-0.0048,0.4727,2015-06-15,2019-01-23,0.0497,0.09,1101,38,0.03,0.3947,1.71,-0.07,-0.1632
601698,0.4925,2019-09-23,2019-12-31,-0.2236,-0.614,0.2421,2019-09-23,2019-11-26,0.0266,0.04,67,3,0.04,0.3333,0.19,-1.61,-0.1278
601766,0.5017,2012-04-09,2019-12-31,1.5114,0.1378,0.4985,2015-06-10,2019-08-05,0.042,0.05,1798,57,0.03,0.3158,5.04,0.19,-0.1144
601788,0.492,2012-04-10,2019-12-31,0.4017,0.0466,0.5462,2015-05-07,2019-01-29,0.0261,0.03,1870,60,0.03,0.3,3.92,0.04,-0.1426
601799,0.4959,2012-04-10,2019-12-31,3.6919,0.2362,0.2472,2017-12-12,2018-12-21,-0.1225,-0.21,1837,59,0.03,0.4915,2.39,0.57,-0.2499
601800,0.5,2012-06-11,2019-12-31,0.3386,0.0407,0.6027,2015-05-07,2019-12-25,-0.073,-0.1,1842,58,0.03,0.2931,3.73,0.05,-0.2234
601808,0.4745,2012-04-09,2019-12-31,-0.0692,-0.0095,0.6959,2015-05-12,2018-12-20,-0.0409,-0.09,1884,64,0.03,0.3906,1.73,-0.08,-0.1701
