stock_code,判断准确率,回测起始日期,回测截止日期,总收益率,年化收益率,最大回撤率,最大回撤开始日期,最大回撤结束日期,年化超额收益率,信息比率,总天数,交易天数,交易频率,胜率,盈亏比,夏普比率,年化主动投资收益率
601988,0.5151,2012-04-10,2019-12-31,0.456,0.0516,0.1252,2015-11-26,2016-04-28,-0.0357,-0.14,1883,49,0.03,0.6939,0.9,0.36,-0.0835
601989,0.4865,2012-04-10,2019-12-31,-0.2782,-0.0481,0.6207,2015-08-10,2018-10-18,-0.0417,-0.08,1667,45,0.03,0.5333,0.84,-0.23,-0.1994
601998,0.5162,2012-04-10,2019-12-31,0.8003,0.082,0.2107,2012-04-10,2013-12-20,-0.0087,-0.03,1881,43,0.02,0.5814,1.77,0.52,-0.1045
603019,0.5017,2015-02-03,2019-12-31,1.0646,0.1671,0.2046,2015-07-14,2015-10-09,0.0214,0.03,1182,41,0.03,0.6829,1.11,0.61,-0.2749
603185,0.5189,2019-04-02,2019-12-31,-0.1602,-0.2117,0.2741,2019-04-17,2019-07-31,0.224,0.45,185,11,0.06,0.7273,0.22,-0.67,0.1985
603259,0.5376,2018-08-01,2019-12-31,0.8996,0.5957,0.0124,2019-05-13,2019-05-17,0.1435,0.29,346,12,0.03,0.75,10.61,1.99,-0.0701
603260,0.4725,2018-01-23,2019-12-31,-0.272,-0.1559,0.3213,2018-02-27,2019-01-24,0.0435,0.09,472,6,0.01,0.3333,0.75,-0.67,-0.1127
603288,0.5119,2014-05-09,2019-12-31,1.1228,0.1472,0.0809,2015-08-07,2015-08-18,-0.2394,-0.64,1381,46,0.03,0.6304,2.18,0.9,-0.2686
603369,0.5133,2014-09-26,2019-12-31,0.8255,0.1258,0.1406,2015-03-20,2016-01-26,-0.1405,-0.29,1280,38,0.03,0.6053,1.59,0.57,-0.2775
603486,0.5151,2018-08-21,2019-12-31,0.1752,0.1304,0,2018-08-21,2018-08-21,0.4596,0.99,332,3,0.01,1.0,,1.34,0.3594
603501,0.5321,2017-12-04,2019-12-31,0.8954,0.4663,0.1459,2018-12-11,2019-01-11,-0.8299,-1.26,421,18,0.04,0.8889,0.63,1.78,-0.5657
603659,0.5097,2018-01-29,2019-12-31,0.9202,0.4904,0.101,2018-05-22,2019-01-02,0.0181,0.03,412,14,0.03,0.5714,4.74,1.3,-0.1739
603799,0.4851,2015-05-04,2019-12-30,1.8348,0.2677,0.4301,2018-07-24,2019-05-08,-0.0194,-0.03,1107,28,0.03,0.6786,1.44,0.65,-0.3641
603806,0.5181,2014-12-08,2019-12-31,0.2899,0.0541,0.1708,2015-08-05,2015-10-30,-0.0451,-0.1,1218,51,0.04,0.6667,0.75,0.27,-0.2089
603833,0.5082,2017-07-05,2019-12-31,-0.0468,-0.0196,0.3544,2018-06-05,2018-12-12,-0.0463,-0.1,610,17,0.03,0.5882,0.76,-0.14,-0.1824
603882,0.4771,2017-12-08,2019-12-31,-0.2314,-0.1235,0.2748,2017-12-08,2018-11-23,-0.4331,-0.91,503,12,0.02,0.5833,0.29,-0.82,-0.4539
603899,0.5101,2015-04-29,2019-12-31,0.6284,0.1135,0.2019,2015-08-11,2015-09-30,-0.1223,-0.27,1143,43,0.04,0.6047,1.27,0.43,-0.2395
603986,0.5027,2017-05-12,2019-12-31,0.5312,0.2134,0.2837,2018-08-24,2019-01-22,-0.4268,-0.63,555,14,0.03,0.7143,0.95,0.7,-0.4984
603993,0.4964,2013-01-04,2019-12-31,0.2539,0.0345,0.4884,2018-01-05,2019-01-08,-0.0515,-0.09,1680,46,0.03,0.6087,0.92,0.07,-0.2503
688008,0.5686,2019-10-22,2019-12-31,0.1988,1.4496,0.0073,2019-12-10,2019-12-13,-0.1542,-0.27,51,3,0.06,0.6667,13.89,3.46,-0.2101
688012,0.5098,2019-10-22,2019-12-31,0.218,1.6497,0,2019-10-22,2019-10-22,-4.5145,-6.2,51,1,0.02,1.0,,3.36,-0.7309
